Time (sec), Avg. Response Time (us)
1220,13268.0
1221,10774.333333333334
1222,10685.666666666666
1223,10784.0
1224,13115.333333333334
1225,11371.333333333334
1226,11055.666666666666
1227,13377.333333333334
1228,11936.0
1229,11419.0
1230,11234.666666666666
1231,12358.666666666666
1232,10802.333333333334
1233,11184.666666666666
1234,12290.666666666666
1235,12891.333333333334
1236,10922.0
1237,12313.666666666666
1238,13375.0
1239,11612.0
1240,10409.333333333334
1241,10503.0
1242,16510.333333333332
1243,15945.0
1244,14731.0
1245,10878.666666666666
1246,10826.0
1247,12644.666666666666
1248,12202.666666666666
1249,10717.0
1250,12639.666666666666
1251,14293.0
1252,12911.333333333334
1253,11713.333333333334
1254,12913.666666666666
1255,12752.666666666666
1256,12101.666666666666
1257,14053.666666666666
1258,11051.0
1259,11379.0
1260,10562.666666666666
1261,11891.666666666666
1262,13410.0
1263,12662.333333333334
1264,11399.666666666666
1265,11426.666666666666
1266,11043.0
1267,11453.0
1268,11086.666666666666
1269,11599.0
1270,11124.333333333334
1271,10988.0
1272,13436.666666666666
1273,15124.666666666666
1274,11860.666666666666
1275,12072.333333333334
1276,12674.666666666666
1277,11110.0
1278,11506.333333333334
1279,11862.333333333334
1280,12086.0
1281,12611.0
1282,11818.333333333334
1283,11108.333333333334
1284,10984.333333333334
1285,10786.0
1286,12201.0
1287,13025.333333333334
1288,11895.0
1289,11115.333333333334
1290,11620.666666666666
1291,11502.666666666666
1292,11367.333333333334
1293,12802.333333333334
1294,11665.666666666666
1295,11645.0
1296,11492.666666666666
1297,11591.333333333334
1298,14762.666666666666
1299,12657.0
1300,12223.666666666666
1301,12298.0
1302,12923.0
1303,14188.666666666666
1304,12188.666666666666
1305,12764.0
1306,14267.0
1307,11863.0
1308,11582.666666666666
1309,12334.0
1310,11945.666666666666
1311,12008.666666666666
1312,15181.0
1313,13036.666666666666
1314,11426.666666666666
1315,10513.666666666666
1316,10913.666666666666
1317,11625.333333333334
1318,11477.666666666666
1319,10906.333333333334
1320,11468.0
1321,12908.333333333334
1322,12201.0
1323,14135.0
1324,13031.333333333334
1325,14316.333333333334
1326,13950.0
1327,12656.333333333334
1328,14996.0
1329,10976.0
1330,13999.0
1331,13509.333333333334
1332,10047.0
1333,10025.666666666666
1334,14322.333333333334
1335,14736.0
1336,13700.0
1337,12370.0
1338,12501.0
1339,11468.666666666666
1340,12450.666666666666
1341,11922.666666666666
1342,10887.333333333334
1343,12373.333333333334
1344,12860.333333333334
1345,12041.0
1346,11195.0
1347,12886.0
1348,11806.0
1349,12226.666666666666
1350,11956.666666666666
1351,10728.666666666666
1352,13611.333333333334
1353,12474.0
1354,12207.0
1355,13424.333333333334
1356,11692.0
1357,12563.333333333334
1358,14948.0
1359,13348.666666666666
1360,11073.0
1361,10552.666666666666
1362,11306.0
1363,15569.666666666666
1364,12952.333333333334
1365,12483.666666666666
1366,12090.666666666666
1367,10906.333333333334
1368,10930.333333333334
1369,10704.666666666666
1370,11065.666666666666
1371,12987.333333333334
1372,11444.333333333334
1373,11165.0
1374,10773.0
1375,11686.333333333334
1376,13316.0
1377,14353.333333333334
1378,11848.333333333334
1379,11662.333333333334
1380,11342.0
1381,11557.0
1382,12032.666666666666
1383,16120.333333333334
1384,13488.333333333334
1385,10219.666666666666
1386,10618.0
1387,15413.0
1388,13592.333333333334
1389,11237.333333333334
1390,13289.333333333334
1391,16088.0
1392,16061.666666666666
1393,12245.0
1394,11041.0
1395,11195.333333333334
1396,13303.666666666666
1397,12249.333333333334
1398,11919.0
1399,12834.333333333334
1400,12365.666666666666
1401,11765.666666666666
1402,11452.333333333334
1403,11012.333333333334
1404,12542.666666666666
1405,11320.333333333334
1406,11385.0
1407,11346.333333333334
1408,11442.0
1409,10997.666666666666
1410,11607.333333333334
1411,11151.0
1412,10742.0
1413,10120.666666666666
1414,8935.666666666666
1415,10975.333333333334
1416,12882.0
1417,13854.666666666666
1418,12219.666666666666
1419,12829.333333333334
1420,12862.666666666666
1421,11689.333333333334
1422,10786.666666666666
1423,10619.666666666666
1424,10876.0
1425,10839.0
1426,10831.333333333334
1427,14226.0
1428,12574.666666666666
1429,12040.0
1430,13025.0
1431,11233.333333333334
1432,10932.333333333334
1433,10306.666666666666
1434,11084.666666666666
1435,12364.333333333334
1436,12888.333333333334
1437,11916.666666666666
1438,13647.0
1439,12237.0
1440,13005.0
1441,12957.333333333334
1442,10342.333333333334
1443,16811.0
1444,16383.666666666666
1445,12852.666666666666
1446,11151.333333333334
1447,11242.333333333334
1448,11499.666666666666
1449,11774.333333333334
1450,13693.0
1451,11275.0
1452,11132.333333333334
1453,11334.666666666666
1454,11739.333333333334
1455,14047.0
1456,13967.0
1457,10844.333333333334
1458,10944.333333333334
1459,12956.666666666666
1460,12490.333333333334
1461,11991.0
1462,11268.666666666666
1463,11244.0
1464,11839.0
1465,11567.0
1466,10541.666666666666
1467,11069.0
1468,10496.333333333334
1469,10273.333333333334
1470,12824.666666666666
1471,12751.333333333334
1472,11256.666666666666
1473,10573.333333333334
1474,10782.0
1475,10981.0
1476,11246.666666666666
1477,10870.333333333334
1478,11159.666666666666
1479,11133.666666666666
1480,10736.666666666666
1481,12893.666666666666
1482,15807.333333333334
1483,14082.666666666666
1484,11085.0
1485,11150.0
1486,12184.0
1487,11905.0
